day,hour,day_type,speed_kmh,payload_kg,energy_kwh,timestamp,dow,is_weekend,distance_km,efficiency_kwh_100km,driving_regime
93,18,weekday,27.8,360.9,5.086,2026-04-08 18:00:00,2,0,27.8,18.29,urban
93,19,weekday,35.87,335.6,7.025,2026-04-08 19:00:00,2,0,35.87,19.58,suburban
93,20,weekday,54.85,284.8,7.885,2026-04-08 20:00:00,2,0,54.85,14.38,suburban
93,21,weekday,74.69,242.1,18.142,2026-04-08 21:00:00,2,0,74.69,24.29,motorway
93,22,weekday,83.24,177.6,25.587,2026-04-08 22:00:00,2,0,83.24,30.74,motorway
93,23,weekday,0.0,0.0,0.593,2026-04-08 23:00:00,2,0,0.0,,parked
94,0,weekday,0.0,0.0,0.537,2026-04-09 00:00:00,3,0,0.0,,parked
94,1,weekday,0.0,0.0,0.623,2026-04-09 01:00:00,3,0,0.0,,parked
94,2,weekday,0.0,0.0,0.602,2026-04-09 02:00:00,3,0,0.0,,parked
94,3,weekday,0.0,0.0,0.647,2026-04-09 03:00:00,3,0,0.0,,parked
94,4,weekday,0.0,0.0,0.719,2026-04-09 04:00:00,3,0,0.0,,parked
94,5,weekday,87.99,1200.0,33.645,2026-04-09 05:00:00,3,0,87.99,38.24,motorway
94,6,weekday,79.84,1200.0,30.83,2026-04-09 06:00:00,3,0,79.84,38.61,motorway
94,7,weekday,57.38,1200.0,17.194,2026-04-09 07:00:00,3,0,57.38,29.97,suburban
94,8,weekday,37.3,1200.0,8.244,2026-04-09 08:00:00,3,0,37.3,22.1,suburban
94,9,weekday,37.01,1200.0,8.495,2026-04-09 09:00:00,3,0,37.01,22.95,suburban
94,10,weekday,58.28,1200.0,16.6,2026-04-09 10:00:00,3,0,58.28,28.48,suburban
94,11,weekday,74.65,1185.1,25.136,2026-04-09 11:00:00,3,0,74.65,33.67,motorway
94,12,weekday,85.28,1147.9,35.3,2026-04-09 12:00:00,3,0,85.28,41.39,motorway
94,13,weekday,84.6,1053.5,31.12,2026-04-09 13:00:00,3,0,84.6,36.78,motorway
94,14,weekday,83.96,961.7,20.58,2026-04-09 14:00:00,3,0,83.96,24.51,motorway
94,15,weekday,72.87,870.3,17.406,2026-04-09 15:00:00,3,0,72.87,23.89,motorway
94,16,weekday,56.73,760.7,11.349,2026-04-09 16:00:00,3,0,56.73,20.01,suburban
94,17,weekday,34.55,699.6,5.071,2026-04-09 17:00:00,3,0,34.55,14.68,suburban
94,18,weekday,27.2,583.0,5.774,2026-04-09 18:00:00,3,0,27.2,21.23,urban
94,19,weekday,38.46,539.8,6.069,2026-04-09 19:00:00,3,0,38.46,15.78,suburban
94,20,weekday,54.41,423.6,8.365,2026-04-09 20:00:00,3,0,54.41,15.37,suburban
94,21,weekday,74.01,355.2,14.743,2026-04-09 21:00:00,3,0,74.01,19.92,motorway
94,22,weekday,83.6,286.9,25.992,2026-04-09 22:00:00,3,0,83.6,31.09,motorway
94,23,weekday,0.0,0.0,0.648,2026-04-09 23:00:00,3,0,0.0,,parked
95,0,weekday,0.0,0.0,0.554,2026-04-10 00:00:00,4,0,0.0,,parked
95,1,weekday,0.0,0.0,0.585,2026-04-10 01:00:00,4,0,0.0,,parked
95,2,weekday,0.0,0.0,0.605,2026-04-10 02:00:00,4,0,0.0,,parked
95,3,weekday,0.0,0.0,0.589,2026-04-10 03:00:00,4,0,0.0,,parked
95,4,weekday,0.0,0.0,0.703,2026-04-10 04:00:00,4,0,0.0,,parked
95,5,weekday,85.25,732.7,31.918,2026-04-10 05:00:00,4,0,85.25,37.44,motorway
95,6,weekday,75.77,760.8,22.083,2026-04-10 06:00:00,4,0,75.77,29.14,motorway
95,7,weekday,59.74,712.3,16.194,2026-04-10 07:00:00,4,0,59.74,27.11,suburban
95,8,weekday,33.42,644.2,5.528,2026-04-10 08:00:00,4,0,33.42,16.54,suburban
95,9,weekday,34.97,612.0,6.088,2026-04-10 09:00:00,4,0,34.97,17.41,suburban
95,10,weekday,55.43,572.5,10.375,2026-04-10 10:00:00,4,0,55.43,18.72,suburban
95,11,weekday,76.95,505.0,26.482,2026-04-10 11:00:00,4,0,76.95,34.41,motorway
95,12,weekday,85.12,474.6,38.258,2026-04-10 12:00:00,4,0,85.12,44.95,motorway
95,13,weekday,87.4,464.5,33.158,2026-04-10 13:00:00,4,0,87.4,37.94,motorway
95,14,weekday,83.74,411.0,36.93,2026-04-10 14:00:00,4,0,83.74,44.1,motorway
95,15,weekday,73.28,357.9,21.179,2026-04-10 15:00:00,4,0,73.28,28.9,motorway
95,16,weekday,56.19,311.3,14.028,2026-04-10 16:00:00,4,0,56.19,24.97,suburban
95,17,weekday,38.5,300.0,6.147,2026-04-10 17:00:00,4,0,38.5,15.97,suburban
95,18,weekday,26.63,294.0,5.19,2026-04-10 18:00:00,4,0,26.63,19.49,urban
95,19,weekday,37.47,210.2,5.662,2026-04-10 19:00:00,4,0,37.47,15.11,suburban
95,20,weekday,53.99,169.9,12.483,2026-04-10 20:00:00,4,0,53.99,23.12,suburban
95,21,weekday,71.16,141.1,19.6,2026-04-10 21:00:00,4,0,71.16,27.54,motorway
95,22,weekday,84.28,106.7,37.043,2026-04-10 22:00:00,4,0,84.28,43.95,motorway
95,23,weekday,0.0,0.0,0.591,2026-04-10 23:00:00,4,0,0.0,,parked
96,0,weekend,0.0,0.0,0.551,2026-04-11 00:00:00,5,1,0.0,,parked
96,1,weekend,0.0,0.0,0.569,2026-04-11 01:00:00,5,1,0.0,,parked
96,2,weekend,0.0,0.0,0.573,2026-04-11 02:00:00,5,1,0.0,,parked
96,3,weekend,0.0,0.0,0.637,2026-04-11 03:00:00,5,1,0.0,,parked
96,4,weekend,0.0,0.0,0.695,2026-04-11 04:00:00,5,1,0.0,,parked
96,5,weekend,84.69,687.4,32.138,2026-04-11 05:00:00,5,1,84.69,37.95,motorway
96,6,weekend,83.29,649.9,26.171,2026-04-11 06:00:00,5,1,83.29,31.42,motorway
96,7,weekend,80.3,598.1,29.938,2026-04-11 07:00:00,5,1,80.3,37.28,motorway
96,8,weekend,76.54,573.4,25.753,2026-04-11 08:00:00,5,1,76.54,33.65,motorway
96,9,weekend,67.29,547.4,20.794,2026-04-11 09:00:00,5,1,67.29,30.9,motorway
96,10,weekend,63.36,508.6,15.362,2026-04-11 10:00:00,5,1,63.36,24.25,motorway
96,11,weekend,59.93,502.3,12.774,2026-04-11 11:00:00,5,1,59.93,21.31,suburban
96,12,weekend,58.99,451.2,13.902,2026-04-11 12:00:00,5,1,58.99,23.57,suburban
96,13,weekend,57.84,430.2,16.411,2026-04-11 13:00:00,5,1,57.84,28.37,suburban
96,14,weekend,54.4,387.9,13.651,2026-04-11 14:00:00,5,1,54.4,25.09,suburban
96,15,weekend,51.75,332.2,12.09,2026-04-11 15:00:00,5,1,51.75,23.36,suburban
96,16,weekend,51.9,285.6,13.504,2026-04-11 16:00:00,5,1,51.9,26.02,suburban
96,17,weekend,53.62,267.9,13.856,2026-04-11 17:00:00,5,1,53.62,25.84,suburban
96,18,weekend,59.61,249.9,13.181,2026-04-11 18:00:00,5,1,59.61,22.11,suburban
96,19,weekend,67.61,193.5,17.275,2026-04-11 19:00:00,5,1,67.61,25.55,motorway
96,20,weekend,75.3,181.2,25.614,2026-04-11 20:00:00,5,1,75.3,34.02,motorway
96,21,weekend,82.9,107.6,27.556,2026-04-11 21:00:00,5,1,82.9,33.24,motorway
96,22,weekend,85.55,76.0,27.339,2026-04-11 22:00:00,5,1,85.55,31.96,motorway
96,23,weekend,0.0,0.0,0.584,2026-04-11 23:00:00,5,1,0.0,,parked
97,0,weekend,0.0,0.0,0.577,2026-04-12 00:00:00,6,1,0.0,,parked
97,1,weekend,0.0,0.0,0.656,2026-04-12 01:00:00,6,1,0.0,,parked
97,2,weekend,0.0,0.0,0.619,2026-04-12 02:00:00,6,1,0.0,,parked
97,3,weekend,0.0,0.0,0.533,2026-04-12 03:00:00,6,1,0.0,,parked
97,4,weekend,0.0,0.0,0.653,2026-04-12 04:00:00,6,1,0.0,,parked
97,5,weekend,85.86,552.6,31.808,2026-04-12 05:00:00,6,1,85.86,37.05,motorway
97,6,weekend,82.12,565.3,38.696,2026-04-12 06:00:00,6,1,82.12,47.12,motorway
97,7,weekend,81.94,491.3,39.439,2026-04-12 07:00:00,6,1,81.94,48.13,motorway
97,8,weekend,72.24,495.7,28.17,2026-04-12 08:00:00,6,1,72.24,39.0,motorway
97,9,weekend,66.56,426.5,17.693,2026-04-12 09:00:00,6,1,66.56,26.58,motorway
97,10,weekend,60.58,416.6,16.815,2026-04-12 10:00:00,6,1,60.58,27.76,motorway
97,11,weekend,59.9,376.8,15.886,2026-04-12 11:00:00,6,1,59.9,26.52,suburban
97,12,weekend,56.86,308.3,9.74,2026-04-12 12:00:00,6,1,56.86,17.13,suburban
97,13,weekend,60.04,330.5,15.018,2026-04-12 13:00:00,6,1,60.04,25.01,motorway
97,14,weekend,56.19,291.0,13.767,2026-04-12 14:00:00,6,1,56.19,24.5,suburban
97,15,weekend,51.22,263.4,11.58,2026-04-12 15:00:00,6,1,51.22,22.61,suburban
97,16,weekend,51.32,237.1,10.344,2026-04-12 16:00:00,6,1,51.32,20.16,suburban
97,17,weekend,52.66,237.5,10.546,2026-04-12 17:00:00,6,1,52.66,20.03,suburban
97,18,weekend,59.38,230.2,12.129,2026-04-12 18:00:00,6,1,59.38,20.43,suburban
97,19,weekend,70.19,148.6,19.25,2026-04-12 19:00:00,6,1,70.19,27.43,motorway
97,20,weekend,76.47,168.3,25.223,2026-04-12 20:00:00,6,1,76.47,32.98,motorway
97,21,weekend,81.58,94.7,30.564,2026-04-12 21:00:00,6,1,81.58,37.47,motorway
97,22,weekend,86.26,74.5,29.041,2026-04-12 22:00:00,6,1,86.26,33.67,motorway
97,23,weekend,0.0,0.0,0.567,2026-04-12 23:00:00,6,1,0.0,,parked
98,0,weekday,0.0,0.0,0.538,2026-04-13 00:00:00,0,0,0.0,,parked
98,1,weekday,0.0,0.0,0.573,2026-04-13 01:00:00,0,0,0.0,,parked
98,2,weekday,0.0,0.0,0.592,2026-04-13 02:00:00,0,0,0.0,,parked
98,3,weekday,0.0,0.0,0.676,2026-04-13 03:00:00,0,0,0.0,,parked
98,4,weekday,0.0,0.0,0.727,2026-04-13 04:00:00,0,0,0.0,,parked
98,5,weekday,84.38,1021.0,36.233,2026-04-13 05:00:00,0,0,84.38,42.94,motorway
98,6,weekday,78.03,983.8,30.081,2026-04-13 06:00:00,0,0,78.03,38.55,motorway
98,7,weekday,56.89,927.9,15.744,2026-04-13 07:00:00,0,0,56.89,27.67,suburban
98,8,weekday,35.38,894.0,8.139,2026-04-13 08:00:00,0,0,35.38,23.0,suburban
98,9,weekday,38.04,855.5,8.746,2026-04-13 09:00:00,0,0,38.04,22.99,suburban
98,10,weekday,55.4,776.0,15.667,2026-04-13 10:00:00,0,0,55.4,28.28,suburban
98,11,weekday,77.72,705.3,33.3,2026-04-13 11:00:00,0,0,77.72,42.85,motorway
98,12,weekday,83.83,702.3,39.014,2026-04-13 12:00:00,0,0,83.83,46.54,motorway
98,13,weekday,87.48,638.9,42.35,2026-04-13 13:00:00,0,0,87.48,48.41,motorway
98,14,weekday,80.9,611.8,35.914,2026-04-13 14:00:00,0,0,80.9,44.39,motorway
98,15,weekday,71.49,529.7,22.704,2026-04-13 15:00:00,0,0,71.49,31.76,motorway
98,16,weekday,56.75,456.3,13.486,2026-04-13 16:00:00,0,0,56.75,23.76,suburban
98,17,weekday,35.78,418.6,6.429,2026-04-13 17:00:00,0,0,35.78,17.97,suburban
98,18,weekday,29.07,375.9,5.915,2026-04-13 18:00:00,0,0,29.07,20.35,urban
98,19,weekday,36.6,323.0,6.284,2026-04-13 19:00:00,0,0,36.6,17.17,suburban
98,20,weekday,56.08,289.9,11.627,2026-04-13 20:00:00,0,0,56.08,20.73,suburban
98,21,weekday,73.34,248.7,14.845,2026-04-13 21:00:00,0,0,73.34,20.24,motorway
98,22,weekday,82.58,157.8,23.347,2026-04-13 22:00:00,0,0,82.58,28.27,motorway
98,23,weekday,0.0,0.0,0.629,2026-04-13 23:00:00,0,0,0.0,,parked
99,0,weekday,0.0,0.0,0.526,2026-04-14 00:00:00,1,0,0.0,,parked
99,1,weekday,0.0,0.0,0.578,2026-04-14 01:00:00,1,0,0.0,,parked
99,2,weekday,0.0,0.0,0.608,2026-04-14 02:00:00,1,0,0.0,,parked
99,3,weekday,0.0,0.0,0.605,2026-04-14 03:00:00,1,0,0.0,,parked
99,4,weekday,0.0,0.0,0.738,2026-04-14 04:00:00,1,0,0.0,,parked
99,5,weekday,87.77,1176.6,44.765,2026-04-14 05:00:00,1,0,87.77,51.0,motorway
99,6,weekday,75.5,1073.5,28.141,2026-04-14 06:00:00,1,0,75.5,37.27,motorway
99,7,weekday,56.02,1015.0,16.623,2026-04-14 07:00:00,1,0,56.02,29.67,suburban
99,8,weekday,33.7,979.0,7.134,2026-04-14 08:00:00,1,0,33.7,21.17,suburban
99,9,weekday,36.85,890.3,6.333,2026-04-14 09:00:00,1,0,36.85,17.19,suburban
99,10,weekday,56.6,878.4,13.927,2026-04-14 10:00:00,1,0,56.6,24.61,suburban
99,11,weekday,76.59,803.5,26.608,2026-04-14 11:00:00,1,0,76.59,34.74,motorway
99,12,weekday,85.23,803.8,29.13,2026-04-14 12:00:00,1,0,85.23,34.18,motorway
99,13,weekday,87.38,710.9,34.497,2026-04-14 13:00:00,1,0,87.38,39.48,motorway
99,14,weekday,83.05,626.7,31.334,2026-04-14 14:00:00,1,0,83.05,37.73,motorway
99,15,weekday,74.85,586.3,30.895,2026-04-14 15:00:00,1,0,74.85,41.28,motorway
99,16,weekday,55.24,541.2,15.789,2026-04-14 16:00:00,1,0,55.24,28.58,suburban
99,17,weekday,35.85,507.8,6.685,2026-04-14 17:00:00,1,0,35.85,18.65,suburban
99,18,weekday,28.31,411.1,6.56,2026-04-14 18:00:00,1,0,28.31,23.17,urban
99,19,weekday,38.62,327.4,8.134,2026-04-14 19:00:00,1,0,38.62,21.06,suburban
99,20,weekday,55.44,280.2,16.66,2026-04-14 20:00:00,1,0,55.44,30.05,suburban
99,21,weekday,72.36,236.3,24.515,2026-04-14 21:00:00,1,0,72.36,33.88,motorway
99,22,weekday,83.11,174.7,29.687,2026-04-14 22:00:00,1,0,83.11,35.72,motorway
99,23,weekday,0.0,0.0,0.571,2026-04-14 23:00:00,1,0,0.0,,parked
100,0,weekday,0.0,0.0,0.473,2026-04-15 00:00:00,2,0,0.0,,parked
100,1,weekday,0.0,0.0,0.484,2026-04-15 01:00:00,2,0,0.0,,parked
100,2,weekday,0.0,0.0,0.664,2026-04-15 02:00:00,2,0,0.0,,parked
100,3,weekday,0.0,0.0,0.535,2026-04-15 03:00:00,2,0,0.0,,parked
100,4,weekday,0.0,0.0,0.63,2026-04-15 04:00:00,2,0,0.0,,parked
100,5,weekday,85.37,564.6,33.081,2026-04-15 05:00:00,2,0,85.37,38.75,motorway
100,6,weekday,77.69,468.1,22.169,2026-04-15 06:00:00,2,0,77.69,28.54,motorway
100,7,weekday,56.57,481.9,11.604,2026-04-15 07:00:00,2,0,56.57,20.51,suburban
100,8,weekday,35.49,469.8,5.886,2026-04-15 08:00:00,2,0,35.49,16.58,suburban
100,9,weekday,36.06,448.5,5.668,2026-04-15 09:00:00,2,0,36.06,15.72,suburban
100,10,weekday,58.2,382.9,14.611,2026-04-15 10:00:00,2,0,58.2,25.1,suburban
100,11,weekday,76.08,359.0,22.725,2026-04-15 11:00:00,2,0,76.08,29.87,motorway
100,12,weekday,84.56,343.6,24.665,2026-04-15 12:00:00,2,0,84.56,29.17,motorway
100,13,weekday,86.21,253.4,26.049,2026-04-15 13:00:00,2,0,86.21,30.22,motorway
100,14,weekday,84.45,323.2,26.004,2026-04-15 14:00:00,2,0,84.45,30.79,motorway
100,15,weekday,71.39,285.3,19.574,2026-04-15 15:00:00,2,0,71.39,27.42,motorway
100,16,weekday,55.36,271.0,11.278,2026-04-15 16:00:00,2,0,55.36,20.37,suburban
100,17,weekday,35.46,237.0,6.184,2026-04-15 17:00:00,2,0,35.46,17.44,suburban
100,18,weekday,28.33,202.2,5.993,2026-04-15 18:00:00,2,0,28.33,21.15,urban
100,19,weekday,37.9,196.6,6.167,2026-04-15 19:00:00,2,0,37.9,16.27,suburban
100,20,weekday,56.38,128.4,9.973,2026-04-15 20:00:00,2,0,56.38,17.69,suburban
100,21,weekday,72.35,102.6,18.496,2026-04-15 21:00:00,2,0,72.35,25.56,motorway
100,22,weekday,82.97,56.3,26.995,2026-04-15 22:00:00,2,0,82.97,32.54,motorway
100,23,weekday,0.0,0.0,0.568,2026-04-15 23:00:00,2,0,0.0,,parked
101,0,weekday,0.0,0.0,0.539,2026-04-16 00:00:00,3,0,0.0,,parked
101,1,weekday,0.0,0.0,0.574,2026-04-16 01:00:00,3,0,0.0,,parked
101,2,weekday,0.0,0.0,0.615,2026-04-16 02:00:00,3,0,0.0,,parked
101,3,weekday,0.0,0.0,0.614,2026-04-16 03:00:00,3,0,0.0,,parked
101,4,weekday,0.0,0.0,0.662,2026-04-16 04:00:00,3,0,0.0,,parked
101,5,weekday,86.67,1200.0,37.954,2026-04-16 05:00:00,3,0,86.67,43.79,motorway
101,6,weekday,76.45,1200.0,22.522,2026-04-16 06:00:00,3,0,76.45,29.46,motorway
101,7,weekday,54.43,1200.0,14.85,2026-04-16 07:00:00,3,0,54.43,27.28,suburban
101,8,weekday,37.55,1200.0,10.49,2026-04-16 08:00:00,3,0,37.55,27.94,suburban
101,9,weekday,33.49,1119.6,7.318,2026-04-16 09:00:00,3,0,33.49,21.85,suburban
101,10,weekday,55.03,1054.2,15.757,2026-04-16 10:00:00,3,0,55.03,28.63,suburban
101,11,weekday,77.82,1002.3,31.554,2026-04-16 11:00:00,3,0,77.82,40.55,motorway
101,12,weekday,87.11,891.5,31.06,2026-04-16 12:00:00,3,0,87.11,35.66,motorway
101,13,weekday,86.43,872.2,28.792,2026-04-16 13:00:00,3,0,86.43,33.31,motorway
101,14,weekday,82.57,788.9,25.578,2026-04-16 14:00:00,3,0,82.57,30.98,motorway
101,15,weekday,71.02,695.3,20.512,2026-04-16 15:00:00,3,0,71.02,28.88,motorway
101,16,weekday,54.53,660.8,11.397,2026-04-16 16:00:00,3,0,54.53,20.9,suburban
101,17,weekday,38.69,566.5,7.054,2026-04-16 17:00:00,3,0,38.69,18.23,suburban
101,18,weekday,28.58,488.3,8.093,2026-04-16 18:00:00,3,0,28.58,28.32,urban
101,19,weekday,38.55,410.8,9.123,2026-04-16 19:00:00,3,0,38.55,23.67,suburban
101,20,weekday,56.64,352.9,14.556,2026-04-16 20:00:00,3,0,56.64,25.7,suburban
101,21,weekday,72.66,265.3,23.801,2026-04-16 21:00:00,3,0,72.66,32.76,motorway
101,22,weekday,82.09,223.1,34.006,2026-04-16 22:00:00,3,0,82.09,41.43,motorway
101,23,weekday,0.0,0.0,0.548,2026-04-16 23:00:00,3,0,0.0,,parked
102,0,weekday,0.0,0.0,0.618,2026-04-17 00:00:00,4,0,0.0,,parked
102,1,weekday,0.0,0.0,0.564,2026-04-17 01:00:00,4,0,0.0,,parked
102,2,weekday,0.0,0.0,0.501,2026-04-17 02:00:00,4,0,0.0,,parked
102,3,weekday,0.0,0.0,0.724,2026-04-17 03:00:00,4,0,0.0,,parked
102,4,weekday,0.0,0.0,0.732,2026-04-17 04:00:00,4,0,0.0,,parked
102,5,weekday,85.62,961.9,25.964,2026-04-17 05:00:00,4,0,85.62,30.32,motorway
102,6,weekday,78.76,891.6,23.573,2026-04-17 06:00:00,4,0,78.76,29.93,motorway
102,7,weekday,58.57,849.3,12.323,2026-04-17 07:00:00,4,0,58.57,21.04,suburban
102,8,weekday,34.7,796.9,5.628,2026-04-17 08:00:00,4,0,34.7,16.22,suburban
102,9,weekday,35.16,720.1,5.758,2026-04-17 09:00:00,4,0,35.16,16.38,suburban
102,10,weekday,57.38,680.2,12.082,2026-04-17 10:00:00,4,0,57.38,21.06,suburban
102,11,weekday,76.5,665.1,22.489,2026-04-17 11:00:00,4,0,76.5,29.4,motorway
102,12,weekday,84.82,617.9,23.071,2026-04-17 12:00:00,4,0,84.82,27.2,motorway
102,13,weekday,84.37,555.6,24.43,2026-04-17 13:00:00,4,0,84.37,28.96,motorway
102,14,weekday,84.41,522.7,33.721,2026-04-17 14:00:00,4,0,84.41,39.95,motorway
102,15,weekday,74.85,492.0,29.231,2026-04-17 15:00:00,4,0,74.85,39.05,motorway
102,16,weekday,56.79,438.2,14.835,2026-04-17 16:00:00,4,0,56.79,26.12,suburban
102,17,weekday,38.28,408.3,7.074,2026-04-17 17:00:00,4,0,38.28,18.48,suburban
102,18,weekday,28.53,337.9,5.652,2026-04-17 18:00:00,4,0,28.53,19.81,urban
102,19,weekday,37.21,291.9,8.833,2026-04-17 19:00:00,4,0,37.21,23.74,suburban
102,20,weekday,55.5,209.3,13.29,2026-04-17 20:00:00,4,0,55.5,23.95,suburban
102,21,weekday,74.16,195.9,20.047,2026-04-17 21:00:00,4,0,74.16,27.03,motorway
102,22,weekday,84.06,117.9,27.574,2026-04-17 22:00:00,4,0,84.06,32.8,motorway
102,23,weekday,0.0,0.0,0.535,2026-04-17 23:00:00,4,0,0.0,,parked
103,0,weekend,0.0,0.0,0.55,2026-04-18 00:00:00,5,1,0.0,,parked
103,1,weekend,0.0,0.0,0.63,2026-04-18 01:00:00,5,1,0.0,,parked
103,2,weekend,0.0,0.0,0.509,2026-04-18 02:00:00,5,1,0.0,,parked
103,3,weekend,0.0,0.0,0.605,2026-04-18 03:00:00,5,1,0.0,,parked
103,4,weekend,0.0,0.0,0.713,2026-04-18 04:00:00,5,1,0.0,,parked
103,5,weekend,84.63,775.1,20.708,2026-04-18 05:00:00,5,1,84.63,24.47,motorway
103,6,weekend,85.56,744.2,21.956,2026-04-18 06:00:00,5,1,85.56,25.66,motorway
103,7,weekend,82.23,732.6,28.345,2026-04-18 07:00:00,5,1,82.23,34.47,motorway
103,8,weekend,73.79,707.3,17.208,2026-04-18 08:00:00,5,1,73.79,23.32,motorway
103,9,weekend,69.82,620.6,14.273,2026-04-18 09:00:00,5,1,69.82,20.44,motorway
103,10,weekend,63.68,582.3,15.095,2026-04-18 10:00:00,5,1,63.68,23.7,motorway
103,11,weekend,59.5,578.6,18.931,2026-04-18 11:00:00,5,1,59.5,31.82,suburban
103,12,weekend,57.22,540.2,16.874,2026-04-18 12:00:00,5,1,57.22,29.49,suburban
103,13,weekend,57.74,469.5,11.461,2026-04-18 13:00:00,5,1,57.74,19.85,suburban
103,14,weekend,52.85,423.3,10.552,2026-04-18 14:00:00,5,1,52.85,19.97,suburban
103,15,weekend,51.96,373.0,11.84,2026-04-18 15:00:00,5,1,51.96,22.79,suburban
103,16,weekend,53.33,350.8,11.235,2026-04-18 16:00:00,5,1,53.33,21.07,suburban
103,17,weekend,52.05,311.1,13.777,2026-04-18 17:00:00,5,1,52.05,26.47,suburban
103,18,weekend,60.41,287.0,16.241,2026-04-18 18:00:00,5,1,60.41,26.88,motorway
103,19,weekend,69.96,233.8,19.811,2026-04-18 19:00:00,5,1,69.96,28.32,motorway
103,20,weekend,73.91,168.1,28.897,2026-04-18 20:00:00,5,1,73.91,39.1,motorway
103,21,weekend,82.41,177.3,31.867,2026-04-18 21:00:00,5,1,82.41,38.67,motorway
103,22,weekend,82.72,133.6,29.896,2026-04-18 22:00:00,5,1,82.72,36.14,motorway
103,23,weekend,0.0,0.0,0.65,2026-04-18 23:00:00,5,1,0.0,,parked
104,0,weekend,0.0,0.0,0.581,2026-04-19 00:00:00,6,1,0.0,,parked
104,1,weekend,0.0,0.0,0.555,2026-04-19 01:00:00,6,1,0.0,,parked
104,2,weekend,0.0,0.0,0.613,2026-04-19 02:00:00,6,1,0.0,,parked
104,3,weekend,0.0,0.0,0.67,2026-04-19 03:00:00,6,1,0.0,,parked
104,4,weekend,0.0,0.0,0.62,2026-04-19 04:00:00,6,1,0.0,,parked
104,5,weekend,86.18,846.6,35.985,2026-04-19 05:00:00,6,1,86.18,41.76,motorway
104,6,weekend,85.24,785.1,30.169,2026-04-19 06:00:00,6,1,85.24,35.39,motorway
104,7,weekend,82.45,791.7,25.612,2026-04-19 07:00:00,6,1,82.45,31.06,motorway
104,8,weekend,76.6,704.3,22.659,2026-04-19 08:00:00,6,1,76.6,29.58,motorway
104,9,weekend,70.08,716.8,21.283,2026-04-19 09:00:00,6,1,70.08,30.37,motorway
104,10,weekend,59.64,634.8,18.095,2026-04-19 10:00:00,6,1,59.64,30.34,suburban
104,11,weekend,61.49,618.4,18.444,2026-04-19 11:00:00,6,1,61.49,30.0,motorway
104,12,weekend,58.75,523.1,15.764,2026-04-19 12:00:00,6,1,58.75,26.83,suburban
104,13,weekend,56.65,488.0,17.637,2026-04-19 13:00:00,6,1,56.65,31.13,suburban
104,14,weekend,54.75,439.9,18.635,2026-04-19 14:00:00,6,1,54.75,34.04,suburban
104,15,weekend,51.57,422.2,15.258,2026-04-19 15:00:00,6,1,51.57,29.59,suburban
104,16,weekend,51.12,358.7,12.395,2026-04-19 16:00:00,6,1,51.12,24.25,suburban
104,17,weekend,51.24,375.4,11.052,2026-04-19 17:00:00,6,1,51.24,21.57,suburban
104,18,weekend,56.32,287.7,13.518,2026-04-19 18:00:00,6,1,56.32,24.0,suburban
104,19,weekend,64.78,261.0,17.72,2026-04-19 19:00:00,6,1,64.78,27.35,motorway
104,20,weekend,75.21,169.2,23.843,2026-04-19 20:00:00,6,1,75.21,31.7,motorway
104,21,weekend,83.23,116.9,27.294,2026-04-19 21:00:00,6,1,83.23,32.79,motorway
104,22,weekend,85.55,146.4,29.951,2026-04-19 22:00:00,6,1,85.55,35.01,motorway
104,23,weekend,0.0,0.0,0.696,2026-04-19 23:00:00,6,1,0.0,,parked
105,0,weekday,0.0,0.0,0.56,2026-04-20 00:00:00,0,0,0.0,,parked
105,1,weekday,0.0,0.0,0.619,2026-04-20 01:00:00,0,0,0.0,,parked
105,2,weekday,0.0,0.0,0.609,2026-04-20 02:00:00,0,0,0.0,,parked
105,3,weekday,0.0,0.0,0.499,2026-04-20 03:00:00,0,0,0.0,,parked
105,4,weekday,0.0,0.0,0.769,2026-04-20 04:00:00,0,0,0.0,,parked
105,5,weekday,84.98,1200.0,29.584,2026-04-20 05:00:00,0,0,84.98,34.81,motorway
105,6,weekday,76.02,1174.4,20.716,2026-04-20 06:00:00,0,0,76.02,27.25,motorway
105,7,weekday,57.07,1114.9,14.566,2026-04-20 07:00:00,0,0,57.07,25.52,suburban
105,8,weekday,37.19,1028.1,7.399,2026-04-20 08:00:00,0,0,37.19,19.9,suburban
105,9,weekday,36.05,1001.5,6.518,2026-04-20 09:00:00,0,0,36.05,18.08,suburban
105,10,weekday,58.6,949.6,18.602,2026-04-20 10:00:00,0,0,58.6,31.74,suburban
105,11,weekday,74.44,891.7,28.714,2026-04-20 11:00:00,0,0,74.44,38.57,motorway
105,12,weekday,86.15,827.2,34.946,2026-04-20 12:00:00,0,0,86.15,40.56,motorway
105,13,weekday,86.56,737.1,38.13,2026-04-20 13:00:00,0,0,86.56,44.05,motorway
105,14,weekday,83.52,664.4,38.109,2026-04-20 14:00:00,0,0,83.52,45.63,motorway
105,15,weekday,71.63,626.7,28.604,2026-04-20 15:00:00,0,0,71.63,39.93,motorway
105,16,weekday,58.61,540.9,16.639,2026-04-20 16:00:00,0,0,58.61,28.39,suburban
105,17,weekday,37.92,519.4,8.716,2026-04-20 17:00:00,0,0,37.92,22.99,suburban
105,18,weekday,27.0,450.5,7.266,2026-04-20 18:00:00,0,0,27.0,26.91,urban
