day,hour,day_type,vehicles,load_kw,timestamp
64,14,weekday,17,83.47,2025-03-06 14:00:00
64,15,weekday,14,64.89,2025-03-06 15:00:00
64,16,weekday,18,86.45,2025-03-06 16:00:00
64,17,weekday,24,118.44,2025-03-06 17:00:00
64,18,weekday,24,95.99,2025-03-06 18:00:00
64,19,weekday,25,119.18,2025-03-06 19:00:00
64,20,weekday,14,82.7,2025-03-06 20:00:00
64,21,weekday,10,40.96,2025-03-06 21:00:00
64,22,weekday,3,12.09,2025-03-06 22:00:00
64,23,weekday,1,8.25,2025-03-06 23:00:00
65,0,weekday,0,5.31,2025-03-07 00:00:00
65,1,weekday,2,13.41,2025-03-07 01:00:00
65,2,weekday,4,20.49,2025-03-07 02:00:00
65,3,weekday,0,7.2,2025-03-07 03:00:00
65,4,weekday,3,17.36,2025-03-07 04:00:00
65,5,weekday,0,8.18,2025-03-07 05:00:00
65,6,weekday,2,14.51,2025-03-07 06:00:00
65,7,weekday,14,76.47,2025-03-07 07:00:00
65,8,weekday,21,102.0,2025-03-07 08:00:00
65,9,weekday,21,99.08,2025-03-07 09:00:00
65,10,weekday,18,102.42,2025-03-07 10:00:00
65,11,weekday,11,54.59,2025-03-07 11:00:00
65,12,weekday,9,45.13,2025-03-07 12:00:00
65,13,weekday,18,45.12,2025-03-07 13:00:00
65,14,weekday,16,57.66,2025-03-07 14:00:00
65,15,weekday,13,67.45,2025-03-07 15:00:00
65,16,weekday,19,58.34,2025-03-07 16:00:00
65,17,weekday,22,104.5,2025-03-07 17:00:00
65,18,weekday,24,122.29,2025-03-07 18:00:00
65,19,weekday,18,73.24,2025-03-07 19:00:00
65,20,weekday,10,58.73,2025-03-07 20:00:00
65,21,weekday,7,26.41,2025-03-07 21:00:00
65,22,weekday,2,8.7,2025-03-07 22:00:00
65,23,weekday,2,11.47,2025-03-07 23:00:00
66,0,weekday,0,4.79,2025-03-08 00:00:00
66,1,weekday,2,13.88,2025-03-08 01:00:00
66,2,weekday,0,6.48,2025-03-08 02:00:00
66,3,weekday,0,6.95,2025-03-08 03:00:00
66,4,weekday,0,8.52,2025-03-08 04:00:00
66,5,weekday,3,18.37,2025-03-08 05:00:00
66,6,weekday,5,25.04,2025-03-08 06:00:00
66,7,weekday,11,48.93,2025-03-08 07:00:00
66,8,weekday,20,117.54,2025-03-08 08:00:00
66,9,weekday,19,110.86,2025-03-08 09:00:00
66,10,weekday,16,86.17,2025-03-08 10:00:00
66,11,weekday,12,60.13,2025-03-08 11:00:00
66,12,weekday,14,73.68,2025-03-08 12:00:00
66,13,weekday,15,72.82,2025-03-08 13:00:00
66,14,weekday,14,57.49,2025-03-08 14:00:00
66,15,weekday,16,70.74,2025-03-08 15:00:00
66,16,weekday,16,54.32,2025-03-08 16:00:00
66,17,weekday,21,82.33,2025-03-08 17:00:00
66,18,weekday,23,119.02,2025-03-08 18:00:00
66,19,weekday,23,160.21,2025-03-08 19:00:00
66,20,weekday,13,71.59,2025-03-08 20:00:00
66,21,weekday,4,18.69,2025-03-08 21:00:00
66,22,weekday,4,16.61,2025-03-08 22:00:00
66,23,weekday,0,3.82,2025-03-08 23:00:00
67,0,weekend,0,5.38,2025-03-09 00:00:00
67,1,weekend,0,6.89,2025-03-09 01:00:00
67,2,weekend,1,9.19,2025-03-09 02:00:00
67,3,weekend,0,7.02,2025-03-09 03:00:00
67,4,weekend,0,6.06,2025-03-09 04:00:00
67,5,weekend,0,8.47,2025-03-09 05:00:00
67,6,weekend,2,12.62,2025-03-09 06:00:00
67,7,weekend,6,43.84,2025-03-09 07:00:00
67,8,weekend,12,64.06,2025-03-09 08:00:00
67,9,weekend,18,108.24,2025-03-09 09:00:00
67,10,weekend,28,125.64,2025-03-09 10:00:00
67,11,weekend,31,140.86,2025-03-09 11:00:00
67,12,weekend,36,206.93,2025-03-09 12:00:00
67,13,weekend,36,190.46,2025-03-09 13:00:00
67,14,weekend,38,148.01,2025-03-09 14:00:00
67,15,weekend,38,142.82,2025-03-09 15:00:00
67,16,weekend,38,157.32,2025-03-09 16:00:00
67,17,weekend,34,176.66,2025-03-09 17:00:00
67,18,weekend,24,149.59,2025-03-09 18:00:00
67,19,weekend,13,68.42,2025-03-09 19:00:00
67,20,weekend,9,54.17,2025-03-09 20:00:00
67,21,weekend,6,22.28,2025-03-09 21:00:00
67,22,weekend,1,7.34,2025-03-09 22:00:00
67,23,weekend,3,17.23,2025-03-09 23:00:00
68,0,weekday,3,16.58,2025-03-10 00:00:00
68,1,weekday,1,8.77,2025-03-10 01:00:00
68,2,weekday,2,14.71,2025-03-10 02:00:00
68,3,weekday,0,7.83,2025-03-10 03:00:00
68,4,weekday,1,12.34,2025-03-10 04:00:00
68,5,weekday,0,5.22,2025-03-10 05:00:00
68,6,weekday,4,17.71,2025-03-10 06:00:00
68,7,weekday,10,43.58,2025-03-10 07:00:00
68,8,weekday,19,138.55,2025-03-10 08:00:00
68,9,weekday,21,92.32,2025-03-10 09:00:00
68,10,weekday,16,107.98,2025-03-10 10:00:00
68,11,weekday,15,66.43,2025-03-10 11:00:00
68,12,weekday,20,85.89,2025-03-10 12:00:00
68,13,weekday,15,44.55,2025-03-10 13:00:00
68,14,weekday,16,64.89,2025-03-10 14:00:00
68,15,weekday,15,66.06,2025-03-10 15:00:00
68,16,weekday,17,57.97,2025-03-10 16:00:00
68,17,weekday,20,130.37,2025-03-10 17:00:00
68,18,weekday,23,125.63,2025-03-10 18:00:00
68,19,weekday,20,106.06,2025-03-10 19:00:00
68,20,weekday,13,73.89,2025-03-10 20:00:00
68,21,weekday,8,38.77,2025-03-10 21:00:00
68,22,weekday,4,16.43,2025-03-10 22:00:00
68,23,weekday,1,7.06,2025-03-10 23:00:00
69,0,weekday,5,18.09,2025-03-11 00:00:00
69,1,weekday,0,5.79,2025-03-11 01:00:00
69,2,weekday,0,7.07,2025-03-11 02:00:00
69,3,weekday,2,18.73,2025-03-11 03:00:00
69,4,weekday,5,28.76,2025-03-11 04:00:00
69,5,weekday,2,12.11,2025-03-11 05:00:00
69,6,weekday,4,23.11,2025-03-11 06:00:00
69,7,weekday,14,66.11,2025-03-11 07:00:00
69,8,weekday,22,126.1,2025-03-11 08:00:00
69,9,weekday,21,111.25,2025-03-11 09:00:00
69,10,weekday,14,76.2,2025-03-11 10:00:00
69,11,weekday,13,56.71,2025-03-11 11:00:00
69,12,weekday,13,61.77,2025-03-11 12:00:00
69,13,weekday,13,60.68,2025-03-11 13:00:00
69,14,weekday,16,79.51,2025-03-11 14:00:00
69,15,weekday,16,61.8,2025-03-11 15:00:00
69,16,weekday,19,73.59,2025-03-11 16:00:00
69,17,weekday,22,126.46,2025-03-11 17:00:00
69,18,weekday,24,119.95,2025-03-11 18:00:00
69,19,weekday,21,93.98,2025-03-11 19:00:00
69,20,weekday,16,97.08,2025-03-11 20:00:00
69,21,weekday,8,33.57,2025-03-11 21:00:00
69,22,weekday,0,2.92,2025-03-11 22:00:00
69,23,weekday,4,17.33,2025-03-11 23:00:00
70,0,weekday,1,9.37,2025-03-12 00:00:00
70,1,weekday,0,5.31,2025-03-12 01:00:00
70,2,weekday,2,15.04,2025-03-12 02:00:00
70,3,weekday,3,19.36,2025-03-12 03:00:00
70,4,weekday,1,11.11,2025-03-12 04:00:00
70,5,weekday,0,7.58,2025-03-12 05:00:00
70,6,weekday,6,24.69,2025-03-12 06:00:00
70,7,weekday,8,59.65,2025-03-12 07:00:00
70,8,weekday,18,82.33,2025-03-12 08:00:00
70,9,weekday,19,104.3,2025-03-12 09:00:00
70,10,weekday,16,86.92,2025-03-12 10:00:00
70,11,weekday,14,63.97,2025-03-12 11:00:00
70,12,weekday,15,70.58,2025-03-12 12:00:00
70,13,weekday,19,83.14,2025-03-12 13:00:00
70,14,weekday,15,68.39,2025-03-12 14:00:00
70,15,weekday,14,67.16,2025-03-12 15:00:00
70,16,weekday,18,93.75,2025-03-12 16:00:00
70,17,weekday,20,113.32,2025-03-12 17:00:00
70,18,weekday,21,110.01,2025-03-12 18:00:00
70,19,weekday,17,79.08,2025-03-12 19:00:00
70,20,weekday,12,47.98,2025-03-12 20:00:00
70,21,weekday,6,36.05,2025-03-12 21:00:00
70,22,weekday,1,6.54,2025-03-12 22:00:00
70,23,weekday,0,4.35,2025-03-12 23:00:00
71,0,weekday,2,11.04,2025-03-13 00:00:00
71,1,weekday,0,5.79,2025-03-13 01:00:00
71,2,weekday,1,9.63,2025-03-13 02:00:00
71,3,weekday,1,8.37,2025-03-13 03:00:00
71,4,weekday,0,6.76,2025-03-13 04:00:00
71,5,weekday,4,21.03,2025-03-13 05:00:00
71,6,weekday,6,21.75,2025-03-13 06:00:00
71,7,weekday,11,64.7,2025-03-13 07:00:00
71,8,weekday,18,100.12,2025-03-13 08:00:00
71,9,weekday,20,118.34,2025-03-13 09:00:00
71,10,weekday,21,134.93,2025-03-13 10:00:00
71,11,weekday,12,52.26,2025-03-13 11:00:00
71,12,weekday,14,57.28,2025-03-13 12:00:00
71,13,weekday,17,82.47,2025-03-13 13:00:00
71,14,weekday,16,63.68,2025-03-13 14:00:00
71,15,weekday,13,65.71,2025-03-13 15:00:00
71,16,weekday,17,92.33,2025-03-13 16:00:00
71,17,weekday,20,103.6,2025-03-13 17:00:00
71,18,weekday,25,166.21,2025-03-13 18:00:00
71,19,weekday,22,99.64,2025-03-13 19:00:00
71,20,weekday,15,74.75,2025-03-13 20:00:00
71,21,weekday,10,50.08,2025-03-13 21:00:00
71,22,weekday,3,14.43,2025-03-13 22:00:00
71,23,weekday,2,11.79,2025-03-13 23:00:00
72,0,weekday,2,12.32,2025-03-14 00:00:00
72,1,weekday,2,13.76,2025-03-14 01:00:00
72,2,weekday,0,5.31,2025-03-14 02:00:00
72,3,weekday,0,6.78,2025-03-14 03:00:00
72,4,weekday,2,10.35,2025-03-14 04:00:00
72,5,weekday,0,8.17,2025-03-14 05:00:00
72,6,weekday,3,18.01,2025-03-14 06:00:00
72,7,weekday,13,63.61,2025-03-14 07:00:00
72,8,weekday,18,107.34,2025-03-14 08:00:00
72,9,weekday,23,101.19,2025-03-14 09:00:00
72,10,weekday,20,116.26,2025-03-14 10:00:00
72,11,weekday,12,52.87,2025-03-14 11:00:00
72,12,weekday,15,61.72,2025-03-14 12:00:00
72,13,weekday,14,74.87,2025-03-14 13:00:00
72,14,weekday,17,93.24,2025-03-14 14:00:00
72,15,weekday,14,51.24,2025-03-14 15:00:00
72,16,weekday,16,73.82,2025-03-14 16:00:00
72,17,weekday,18,113.79,2025-03-14 17:00:00
72,18,weekday,25,121.19,2025-03-14 18:00:00
72,19,weekday,21,98.16,2025-03-14 19:00:00
72,20,weekday,11,62.41,2025-03-14 20:00:00
72,21,weekday,6,26.55,2025-03-14 21:00:00
72,22,weekday,2,9.89,2025-03-14 22:00:00
72,23,weekday,3,13.09,2025-03-14 23:00:00
73,0,weekend,3,16.06,2025-03-15 00:00:00
73,1,weekend,1,9.36,2025-03-15 01:00:00
73,2,weekend,2,11.65,2025-03-15 02:00:00
73,3,weekend,0,8.14,2025-03-15 03:00:00
73,4,weekend,0,7.13,2025-03-15 04:00:00
73,5,weekend,0,8.63,2025-03-15 05:00:00
73,6,weekend,1,9.25,2025-03-15 06:00:00
73,7,weekend,6,44.56,2025-03-15 07:00:00
73,8,weekend,12,43.35,2025-03-15 08:00:00
73,9,weekend,20,117.08,2025-03-15 09:00:00
73,10,weekend,27,144.08,2025-03-15 10:00:00
73,11,weekend,33,111.9,2025-03-15 11:00:00
73,12,weekend,30,127.4,2025-03-15 12:00:00
73,13,weekend,35,135.07,2025-03-15 13:00:00
73,14,weekend,36,158.05,2025-03-15 14:00:00
73,15,weekend,37,180.92,2025-03-15 15:00:00
73,16,weekend,34,114.47,2025-03-15 16:00:00
73,17,weekend,31,176.87,2025-03-15 17:00:00
73,18,weekend,29,129.74,2025-03-15 18:00:00
73,19,weekend,15,68.11,2025-03-15 19:00:00
73,20,weekend,7,46.38,2025-03-15 20:00:00
73,21,weekend,4,17.66,2025-03-15 21:00:00
73,22,weekend,0,3.21,2025-03-15 22:00:00
73,23,weekend,1,7.89,2025-03-15 23:00:00
74,0,weekday,3,14.95,2025-03-16 00:00:00
74,1,weekday,0,5.91,2025-03-16 01:00:00
74,2,weekday,1,8.75,2025-03-16 02:00:00
74,3,weekday,0,6.05,2025-03-16 03:00:00
74,4,weekday,1,11.56,2025-03-16 04:00:00
74,5,weekday,0,7.51,2025-03-16 05:00:00
74,6,weekday,2,15.87,2025-03-16 06:00:00
74,7,weekday,11,60.59,2025-03-16 07:00:00
74,8,weekday,18,97.46,2025-03-16 08:00:00
74,9,weekday,21,98.95,2025-03-16 09:00:00
74,10,weekday,10,58.39,2025-03-16 10:00:00
74,11,weekday,8,33.51,2025-03-16 11:00:00
74,12,weekday,11,56.98,2025-03-16 12:00:00
74,13,weekday,17,56.34,2025-03-16 13:00:00
74,14,weekday,14,54.75,2025-03-16 14:00:00
74,15,weekday,13,63.84,2025-03-16 15:00:00
74,16,weekday,19,100.79,2025-03-16 16:00:00
74,17,weekday,24,114.12,2025-03-16 17:00:00
74,18,weekday,26,118.36,2025-03-16 18:00:00
74,19,weekday,23,103.73,2025-03-16 19:00:00
74,20,weekday,10,51.25,2025-03-16 20:00:00
74,21,weekday,10,44.86,2025-03-16 21:00:00
74,22,weekday,4,18.68,2025-03-16 22:00:00
74,23,weekday,0,4.42,2025-03-16 23:00:00
75,0,weekday,0,4.89,2025-03-17 00:00:00
75,1,weekday,1,10.34,2025-03-17 01:00:00
75,2,weekday,5,24.92,2025-03-17 02:00:00
75,3,weekday,1,10.79,2025-03-17 03:00:00
75,4,weekday,1,10.27,2025-03-17 04:00:00
75,5,weekday,0,8.87,2025-03-17 05:00:00
75,6,weekday,4,25.77,2025-03-17 06:00:00
75,7,weekday,10,52.9,2025-03-17 07:00:00
75,8,weekday,15,99.97,2025-03-17 08:00:00
75,9,weekday,22,98.91,2025-03-17 09:00:00
75,10,weekday,15,75.63,2025-03-17 10:00:00
75,11,weekday,8,38.08,2025-03-17 11:00:00
75,12,weekday,14,72.52,2025-03-17 12:00:00
75,13,weekday,16,63.88,2025-03-17 13:00:00
75,14,weekday,17,66.93,2025-03-17 14:00:00
75,15,weekday,12,46.16,2025-03-17 15:00:00
75,16,weekday,19,70.09,2025-03-17 16:00:00
75,17,weekday,21,116.68,2025-03-17 17:00:00
75,18,weekday,23,133.97,2025-03-17 18:00:00
75,19,weekday,19,109.81,2025-03-17 19:00:00
75,20,weekday,14,75.46,2025-03-17 20:00:00
75,21,weekday,7,32.6,2025-03-17 21:00:00
75,22,weekday,6,31.55,2025-03-17 22:00:00
75,23,weekday,0,3.38,2025-03-17 23:00:00
76,0,weekday,3,19.25,2025-03-18 00:00:00
76,1,weekday,0,5.26,2025-03-18 01:00:00
76,2,weekday,3,18.54,2025-03-18 02:00:00
76,3,weekday,1,6.3,2025-03-18 03:00:00
76,4,weekday,1,11.55,2025-03-18 04:00:00
76,5,weekday,0,8.12,2025-03-18 05:00:00
76,6,weekday,4,21.25,2025-03-18 06:00:00
76,7,weekday,12,61.99,2025-03-18 07:00:00
76,8,weekday,19,116.37,2025-03-18 08:00:00
76,9,weekday,18,87.81,2025-03-18 09:00:00
76,10,weekday,17,91.19,2025-03-18 10:00:00
76,11,weekday,17,82.72,2025-03-18 11:00:00
76,12,weekday,13,83.9,2025-03-18 12:00:00
76,13,weekday,15,65.98,2025-03-18 13:00:00
76,14,weekday,16,70.51,2025-03-18 14:00:00
76,15,weekday,14,69.95,2025-03-18 15:00:00
76,16,weekday,15,73.03,2025-03-18 16:00:00
76,17,weekday,21,111.75,2025-03-18 17:00:00
76,18,weekday,23,125.21,2025-03-18 18:00:00
76,19,weekday,18,88.78,2025-03-18 19:00:00
76,20,weekday,16,84.32,2025-03-18 20:00:00
76,21,weekday,5,26.21,2025-03-18 21:00:00
76,22,weekday,1,6.2,2025-03-18 22:00:00
76,23,weekday,0,4.31,2025-03-18 23:00:00
77,0,weekday,0,6.03,2025-03-19 00:00:00
77,1,weekday,1,10.45,2025-03-19 01:00:00
77,2,weekday,0,5.92,2025-03-19 02:00:00
77,3,weekday,2,14.72,2025-03-19 03:00:00
77,4,weekday,0,9.5,2025-03-19 04:00:00
77,5,weekday,0,8.12,2025-03-19 05:00:00
77,6,weekday,6,18.48,2025-03-19 06:00:00
77,7,weekday,15,69.17,2025-03-19 07:00:00
77,8,weekday,18,127.81,2025-03-19 08:00:00
77,9,weekday,23,121.7,2025-03-19 09:00:00
77,10,weekday,16,83.87,2025-03-19 10:00:00
77,11,weekday,11,55.57,2025-03-19 11:00:00
77,12,weekday,17,71.93,2025-03-19 12:00:00
77,13,weekday,14,51.87,2025-03-19 13:00:00
77,14,weekday,15,63.87,2025-03-19 14:00:00
77,15,weekday,17,74.23,2025-03-19 15:00:00
77,16,weekday,23,91.73,2025-03-19 16:00:00
77,17,weekday,28,127.64,2025-03-19 17:00:00
77,18,weekday,24,140.74,2025-03-19 18:00:00
77,19,weekday,20,90.62,2025-03-19 19:00:00
77,20,weekday,12,58.39,2025-03-19 20:00:00
77,21,weekday,4,20.16,2025-03-19 21:00:00
77,22,weekday,0,3.53,2025-03-19 22:00:00
77,23,weekday,0,3.69,2025-03-19 23:00:00
78,0,weekend,1,7.98,2025-03-20 00:00:00
78,1,weekend,0,5.56,2025-03-20 01:00:00
78,2,weekend,0,6.04,2025-03-20 02:00:00
78,3,weekend,1,10.68,2025-03-20 03:00:00
78,4,weekend,5,25.36,2025-03-20 04:00:00
78,5,weekend,3,18.93,2025-03-20 05:00:00
78,6,weekend,0,8.12,2025-03-20 06:00:00
78,7,weekend,6,38.23,2025-03-20 07:00:00
78,8,weekend,14,77.32,2025-03-20 08:00:00
78,9,weekend,21,118.18,2025-03-20 09:00:00
78,10,weekend,25,106.47,2025-03-20 10:00:00
78,11,weekend,30,120.65,2025-03-20 11:00:00
78,12,weekend,33,96.81,2025-03-20 12:00:00
78,13,weekend,33,149.76,2025-03-20 13:00:00
78,14,weekend,36,143.06,2025-03-20 14:00:00
78,15,weekend,39,162.79,2025-03-20 15:00:00
78,16,weekend,39,163.99,2025-03-20 16:00:00
78,17,weekend,33,214.88,2025-03-20 17:00:00
78,18,weekend,24,128.61,2025-03-20 18:00:00
78,19,weekend,17,78.39,2025-03-20 19:00:00
78,20,weekend,4,19.68,2025-03-20 20:00:00
78,21,weekend,5,19.69,2025-03-20 21:00:00
78,22,weekend,3,10.33,2025-03-20 22:00:00
78,23,weekend,1,7.38,2025-03-20 23:00:00
79,0,holiday,1,9.04,2025-03-21 00:00:00
79,1,holiday,1,7.52,2025-03-21 01:00:00
79,2,holiday,4,22.0,2025-03-21 02:00:00
79,3,holiday,0,6.01,2025-03-21 03:00:00
79,4,holiday,2,14.43,2025-03-21 04:00:00
79,5,holiday,5,21.61,2025-03-21 05:00:00
79,6,holiday,9,44.42,2025-03-21 06:00:00
79,7,holiday,16,107.54,2025-03-21 07:00:00
79,8,holiday,21,91.27,2025-03-21 08:00:00
79,9,holiday,31,168.59,2025-03-21 09:00:00
79,10,holiday,47,300.0,2025-03-21 10:00:00
79,11,holiday,56,231.42,2025-03-21 11:00:00
79,12,holiday,60,239.58,2025-03-21 12:00:00
79,13,holiday,60,285.55,2025-03-21 13:00:00
79,14,holiday,43,236.62,2025-03-21 14:00:00
79,15,holiday,35,191.67,2025-03-21 15:00:00
79,16,holiday,25,70.8,2025-03-21 16:00:00
79,17,holiday,16,78.51,2025-03-21 17:00:00
79,18,holiday,5,26.58,2025-03-21 18:00:00
79,19,holiday,4,23.24,2025-03-21 19:00:00
79,20,holiday,0,2.37,2025-03-21 20:00:00
79,21,holiday,1,8.3,2025-03-21 21:00:00
79,22,holiday,0,3.04,2025-03-21 22:00:00
79,23,holiday,2,10.76,2025-03-21 23:00:00
80,0,weekend,0,5.4,2025-03-22 00:00:00
80,1,weekend,0,7.07,2025-03-22 01:00:00
80,2,weekend,0,6.45,2025-03-22 02:00:00
80,3,weekend,3,16.73,2025-03-22 03:00:00
80,4,weekend,0,6.77,2025-03-22 04:00:00
80,5,weekend,4,14.67,2025-03-22 05:00:00
80,6,weekend,2,16.77,2025-03-22 06:00:00
80,7,weekend,5,33.93,2025-03-22 07:00:00
80,8,weekend,10,55.8,2025-03-22 08:00:00
80,9,weekend,20,89.87,2025-03-22 09:00:00
80,10,weekend,27,110.31,2025-03-22 10:00:00
80,11,weekend,33,181.83,2025-03-22 11:00:00
80,12,weekend,35,138.04,2025-03-22 12:00:00
80,13,weekend,33,117.11,2025-03-22 13:00:00
80,14,weekend,39,142.5,2025-03-22 14:00:00
80,15,weekend,37,124.72,2025-03-22 15:00:00
80,16,weekend,38,132.43,2025-03-22 16:00:00
80,17,weekend,29,152.56,2025-03-22 17:00:00
80,18,weekend,26,166.55,2025-03-22 18:00:00
80,19,weekend,15,64.45,2025-03-22 19:00:00
80,20,weekend,13,51.17,2025-03-22 20:00:00
80,21,weekend,3,13.27,2025-03-22 21:00:00
80,22,weekend,0,3.17,2025-03-22 22:00:00
80,23,weekend,4,19.38,2025-03-22 23:00:00
81,0,weekend,0,5.48,2025-03-23 00:00:00
81,1,weekend,0,5.01,2025-03-23 01:00:00
81,2,weekend,3,18.47,2025-03-23 02:00:00
81,3,weekend,1,9.05,2025-03-23 03:00:00
81,4,weekend,2,16.78,2025-03-23 04:00:00
81,5,weekend,2,12.95,2025-03-23 05:00:00
81,6,weekend,3,19.71,2025-03-23 06:00:00
81,7,weekend,8,41.99,2025-03-23 07:00:00
81,8,weekend,15,80.77,2025-03-23 08:00:00
81,9,weekend,21,91.35,2025-03-23 09:00:00
81,10,weekend,27,139.65,2025-03-23 10:00:00
81,11,weekend,33,102.68,2025-03-23 11:00:00
81,12,weekend,34,135.37,2025-03-23 12:00:00
81,13,weekend,37,183.64,2025-03-23 13:00:00
81,14,weekend,36,153.61,2025-03-23 14:00:00
81,15,weekend,42,209.61,2025-03-23 15:00:00
81,16,weekend,36,158.64,2025-03-23 16:00:00
81,17,weekend,32,198.4,2025-03-23 17:00:00
81,18,weekend,25,135.25,2025-03-23 18:00:00
81,19,weekend,16,64.14,2025-03-23 19:00:00
81,20,weekend,10,59.74,2025-03-23 20:00:00
81,21,weekend,5,25.72,2025-03-23 21:00:00
81,22,weekend,0,4.34,2025-03-23 22:00:00
81,23,weekend,1,7.64,2025-03-23 23:00:00
82,0,weekday,2,13.85,2025-03-24 00:00:00
82,1,weekday,0,4.92,2025-03-24 01:00:00
82,2,weekday,0,5.7,2025-03-24 02:00:00
82,3,weekday,2,15.04,2025-03-24 03:00:00
82,4,weekday,0,6.29,2025-03-24 04:00:00
82,5,weekday,0,7.38,2025-03-24 05:00:00
82,6,weekday,7,27.57,2025-03-24 06:00:00
82,7,weekday,13,90.9,2025-03-24 07:00:00
82,8,weekday,21,127.67,2025-03-24 08:00:00
82,9,weekday,20,127.72,2025-03-24 09:00:00
82,10,weekday,13,75.52,2025-03-24 10:00:00
82,11,weekday,12,54.85,2025-03-24 11:00:00
82,12,weekday,14,56.56,2025-03-24 12:00:00
82,13,weekday,12,48.41,2025-03-24 13:00:00
82,14,weekday,16,75.65,2025-03-24 14:00:00
82,15,weekday,13,55.23,2025-03-24 15:00:00
82,16,weekday,19,95.69,2025-03-24 16:00:00
82,17,weekday,24,148.85,2025-03-24 17:00:00
82,18,weekday,23,136.36,2025-03-24 18:00:00
82,19,weekday,22,92.45,2025-03-24 19:00:00
82,20,weekday,16,80.45,2025-03-24 20:00:00
82,21,weekday,8,36.49,2025-03-24 21:00:00
82,22,weekday,5,25.74,2025-03-24 22:00:00
82,23,weekday,6,29.61,2025-03-24 23:00:00
83,0,holiday,1,8.33,2025-03-25 00:00:00
83,1,holiday,5,22.78,2025-03-25 01:00:00
83,2,holiday,0,7.18,2025-03-25 02:00:00
83,3,holiday,0,5.83,2025-03-25 03:00:00
83,4,holiday,2,17.92,2025-03-25 04:00:00
83,5,holiday,2,12.61,2025-03-25 05:00:00
83,6,holiday,5,32.62,2025-03-25 06:00:00
83,7,holiday,15,91.68,2025-03-25 07:00:00
83,8,holiday,24,119.77,2025-03-25 08:00:00
83,9,holiday,33,174.76,2025-03-25 09:00:00
83,10,holiday,49,248.39,2025-03-25 10:00:00
83,11,holiday,55,259.26,2025-03-25 11:00:00
83,12,holiday,57,253.03,2025-03-25 12:00:00
83,13,holiday,55,230.1,2025-03-25 13:00:00
83,14,holiday,45,176.74,2025-03-25 14:00:00
83,15,holiday,38,173.58,2025-03-25 15:00:00
83,16,holiday,25,113.66,2025-03-25 16:00:00
83,17,holiday,12,57.66,2025-03-25 17:00:00
83,18,holiday,7,37.48,2025-03-25 18:00:00
83,19,holiday,2,12.03,2025-03-25 19:00:00
83,20,holiday,1,6.78,2025-03-25 20:00:00
83,21,holiday,1,6.9,2025-03-25 21:00:00
83,22,holiday,3,13.85,2025-03-25 22:00:00
83,23,holiday,0,3.95,2025-03-25 23:00:00
84,0,weekday,0,4.3,2025-03-26 00:00:00
84,1,weekday,0,5.79,2025-03-26 01:00:00
84,2,weekday,0,4.83,2025-03-26 02:00:00
84,3,weekday,0,9.01,2025-03-26 03:00:00
84,4,weekday,0,8.77,2025-03-26 04:00:00
84,5,weekday,3,16.63,2025-03-26 05:00:00
84,6,weekday,3,18.88,2025-03-26 06:00:00
84,7,weekday,11,65.65,2025-03-26 07:00:00
84,8,weekday,17,71.93,2025-03-26 08:00:00
84,9,weekday,21,106.07,2025-03-26 09:00:00
84,10,weekday,13,59.56,2025-03-26 10:00:00
84,11,weekday,16,59.21,2025-03-26 11:00:00
84,12,weekday,11,63.02,2025-03-26 12:00:00
84,13,weekday,14,69.18,2025-03-26 13:00:00
84,14,weekday,16,69.91,2025-03-26 14:00:00
84,15,weekday,15,71.52,2025-03-26 15:00:00
84,16,weekday,20,78.0,2025-03-26 16:00:00
84,17,weekday,22,130.44,2025-03-26 17:00:00
84,18,weekday,24,81.46,2025-03-26 18:00:00
84,19,weekday,18,84.43,2025-03-26 19:00:00
84,20,weekday,11,52.51,2025-03-26 20:00:00
84,21,weekday,5,26.84,2025-03-26 21:00:00
84,22,weekday,7,34.76,2025-03-26 22:00:00
84,23,weekday,0,3.28,2025-03-26 23:00:00
85,0,holiday,0,4.46,2025-03-27 00:00:00
85,1,holiday,0,4.95,2025-03-27 01:00:00
85,2,holiday,0,7.44,2025-03-27 02:00:00
85,3,holiday,1,12.99,2025-03-27 03:00:00
85,4,holiday,2,11.94,2025-03-27 04:00:00
85,5,holiday,4,21.16,2025-03-27 05:00:00
85,6,holiday,8,34.35,2025-03-27 06:00:00
85,7,holiday,9,58.16,2025-03-27 07:00:00
85,8,holiday,23,111.92,2025-03-27 08:00:00
85,9,holiday,37,167.62,2025-03-27 09:00:00
85,10,holiday,50,255.11,2025-03-27 10:00:00
85,11,holiday,57,275.62,2025-03-27 11:00:00
85,12,holiday,56,242.16,2025-03-27 12:00:00
85,13,holiday,56,300.0,2025-03-27 13:00:00
85,14,holiday,47,192.08,2025-03-27 14:00:00
85,15,holiday,33,124.72,2025-03-27 15:00:00
85,16,holiday,27,120.78,2025-03-27 16:00:00
85,17,holiday,15,74.73,2025-03-27 17:00:00
85,18,holiday,8,50.33,2025-03-27 18:00:00
85,19,holiday,4,23.44,2025-03-27 19:00:00
85,20,holiday,1,6.63,2025-03-27 20:00:00
85,21,holiday,1,7.23,2025-03-27 21:00:00
85,22,holiday,0,3.55,2025-03-27 22:00:00
85,23,holiday,1,8.98,2025-03-27 23:00:00
86,0,weekday,2,10.95,2025-03-28 00:00:00
86,1,weekday,0,6.24,2025-03-28 01:00:00
86,2,weekday,4,21.32,2025-03-28 02:00:00
